usar,otherCatalogNumbers,catalogNumber,institutionCode,collectionCode,individualCount,basisOfRecord,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,identificationQualifier,scientificNameAuthorship,vernacularName,taxonRemarks,identifiedBy,geodeticDatum,decimalLatitude,decimalLongitude,continent,countryCode,country,stateProvince,waterBody,eventDate,locality,recordedBy,samplingProtocol,associatedSequences,agua
TRUE,INPA-ICT 046286,12036,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha,,"Andrade, M.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046286,12037,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha,,"Andrade, M.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046286,12038,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha,,"Andrade, M.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046286,12039,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha,,"Andrade, M.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,12242,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus serrulatus, Valenciennes, 1850",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,serrulatus,species,,"Valenciennes, 1850",Piranha,,"Machado, V.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 023426,14570,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha,,"Andrade, M.",WGS84,1.09949,-61.92262,South America,BR,Brazil,Roraima,Branco,2013-12-08,"rio Capivara, afluente rio Branco - RR",Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 023426,14571,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha,,"Andrade, M.",WGS84,1.09949,-61.92262,South America,BR,Brazil,Roraima,Branco,2013-12-08,"rio Capivara, afluente rio Branco - RR",Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 023426,14572,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha,,"Andrade, M.",WGS84,1.09949,-61.92262,South America,BR,Brazil,Roraima,Branco,2013-12-08,"rio Capivara, afluente rio Branco - RR",Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046285,12167,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus elongatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,elongatus,species,,"Kner, 1858",Piranha comprida,,"Machado, V.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046285,12168,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus elongatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,elongatus,species,,"Kner, 1858",Piranha comprida,,"Machado, V.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046285,12190,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus elongatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,elongatus,species,,"Kner, 1858",Piranha comprida,,"Machado, V.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-16,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,14197,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus altispinis, Merckx, Jégu & Santos, 2000",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,altispinis,species,,"Merckx, Jégu & Santos, 2000",Piranha,,"Andrade, M.",WGS84,1.73088,-61.05404,South America,BR,Brazil,Roraima,Branco,2013-10-16,rio Branco - RR prox. A comunidade Vista Alegre,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046284,11989,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046284,11990,UFAM,CTGA,1,,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046284,11991,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046284,11992,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046284,11993,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,14093,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,2.79952,-60.66669,South America,BR,Brazil,Roraima,Branco,2013-10-09,enseada em frente Boa Vista rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,14094,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,2.79952,-60.66669,South America,BR,Brazil,Roraima,Branco,2013-10-09,enseada em frente Boa Vista rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,14095,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,2.79952,-60.66669,South America,BR,Brazil,Roraima,Branco,2013-10-09,enseada em frente Boa Vista rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,14096,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,2.79952,-60.66669,South America,BR,Brazil,Roraima,Branco,2013-10-10,enseada em frente Boa Vista rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,14097,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,2.79952,-60.66669,South America,BR,Brazil,Roraima,Branco,2013-10-10,enseada em frente Boa Vista rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,14098,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,2.79952,-60.66669,South America,BR,Brazil,Roraima,Branco,2013-10-10,enseada em frente Boa Vista rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,14195,UFAM,CTGA,1,,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,1.73088,-61.05404,South America,BR,Brazil,Roraima,Branco,2013-10-15,rio Branco - RR prox. A comunidade Vista Alegre,Valeria Machado,Rede de espera,,White
TRUE,,14196,UFAM,CTGA,1,,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,1.73088,-61.05404,South America,BR,Brazil,Roraima,Branco,2013-10-15,rio Branco - RR prox. A comunidade Vista Alegre,Valeria Machado,Rede de espera,,White
TRUE,,14198,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,1.73088,-61.05404,South America,BR,Brazil,Roraima,Branco,2013-10-15,rio Branco - RR prox. A comunidade Vista Alegre,Valeria Machado,Rede de espera,,White
TRUE,,14199,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,1.73088,-61.05404,South America,BR,Brazil,Roraima,Branco,2013-10-15,rio Branco - RR prox. A comunidade Vista Alegre,Valeria Machado,Rede de espera,,White
TRUE,,14200,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,1.73088,-61.05404,South America,BR,Brazil,Roraima,Branco,2013-10-15,rio Branco - RR prox. A comunidade Vista Alegre,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 023383,14613,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus serrulatus, Valenciennes, 1850",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,serrulatus,species,,"Valenciennes, 1850",Piranha,,"Machado, V.",WGS84,1.39083,-61.65083,South America,BR,Brazil,Roraima,Branco,2013-12-12,rio Agua Boa do Univini,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046288,11996,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus hastatus, Fink & Machado-Allison, 2001",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,hastatus,species,,"Fink & Machado-Allison, 2001",Piranha,,"Ota, R.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046288,11999,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus hastatus, Fink & Machado-Allison, 2001",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,hastatus,species,,"Fink & Machado-Allison, 2001",Piranha,,"Ota, R.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046288,12000,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus hastatus, Fink & Machado-Allison, 2001",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,hastatus,species,,"Fink & Machado-Allison, 2001",Piranha,,"Ota, R.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046288,12001,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus hastatus, Fink & Machado-Allison, 2001",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,hastatus,species,,"Fink & Machado-Allison, 2001",Piranha,,"Ota, R.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046288,12003,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus hastatus, Fink & Machado-Allison, 2001",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,hastatus,species,,"Fink & Machado-Allison, 2001",Piranha,,"Ota, R.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046286,12227,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus serrulatus, Valenciennes, 1850",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,serrulatus,species,,"Valenciennes, 1850",Piranha,,"Machado, V.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046286,12228,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus serrulatus, Valenciennes, 1850",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,serrulatus,species,,"Valenciennes, 1850",Piranha,,"Machado, V.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046286,12229,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha,,"Andrade, M.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046286,12230,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha,,"Andrade, M.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,12231,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha,,"Andrade, M.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046286,12232,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus serrulatus, Valenciennes, 1850",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,serrulatus,species,,"Valenciennes, 1850",Piranha,,"Machado, V.",WGS84,-1.06075,-61.85,South America,BR,Brazil,Roraima,Branco,2013-02-14,enseada no baixo rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,,12243,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus serrulatus, Valenciennes, 1850",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,serrulatus,species,,"Valenciennes, 1850",Piranha,,"Machado, V.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046287,11997,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus altispinis, Merckx, Jégu & Santos, 2000",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,altispinis,species,,"Merckx, Jégu & Santos, 2000",Piranha,,"Andrade, M.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 046287,11998,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus altispinis, Merckx, Jégu & Santos, 2000",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,altispinis,species,,"Merckx, Jégu & Santos, 2000",Piranha,,"Andrade, M.",WGS84,-0.96902,-61.90061,South America,BR,Brazil,Roraima,Branco,2013-02-17,Lago margem direita do rio Branco - RR,Valeria Machado,Rede de espera,,White
FALSE,,73,UFAM,CTGA,1,,Other material,"Mylossoma duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,,"Cuvier, 1818",Pacu manteiga,,"Porto, J. I.",WGS84,-4.22073,-69.93741,South America,BR,Brazil,Amazonas,Solimões,2008-10-10,"rio Solimões, near Tabatinga city",Natasha Verdasca,Tarrafa,,White
TRUE,,101,UFAM,CTGA,1,,Other material,"Mylossoma duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,,"Cuvier, 1818",Pacu manteiga,,"Porto, J. I.",WGS84,-4.3601,-70.21138,South America,BR,Brazil,Amazonas,Solimões,2008-10-15,"rio Javari, alto Solimões",Natasha Verdasca,Tarrafa,,White
TRUE,,1028,UFAM,CTGA,1,,Other material,"Mylossoma duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,,"Cuvier, 1818",Pacu manteiga,,"Porto, J. I.",WGS84,-6.68383,-69.86666,South America,BR,Brazil,Amazonas,Juruá,2008-10-24,"rio Juruá, near Eirunepé city",Natasha Verdasca,Rede de espera,,White
TRUE,,3529,UFAM,CTGA,1,PreservedSpecimen,Other material,"Mylossoma cf. aureum, Agassiz, 1829",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,,"Agassiz, 1829",Pacu manteiga,,"Willis, S.",WGS84,-2.76349,-59.65034,South America,BR,Brazil,Amazonas,Amazonas,2009-10-17,rio Preto da Eva,Valeria Machado,Rede de espera,,Black
TRUE,,3758,UFAM,CTGA,1,,Other material,"Mylossoma duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,,"Cuvier, 1818",Pacu manteiga,,"Willis, S.",WGS84,-1.43628,-52.80328,South America,BR,Brazil,Para,Paru,2009-10-29,rio Paru,Valeria Machado,Tarrafa,,Clear
TRUE,,3759,UFAM,CTGA,1,,Other material,"Mylossoma duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,,"Cuvier, 1818",Pacu manteiga,,"Willis, S.",WGS84,-1.43628,-52.80328,South America,BR,Brazil,Para,Paru,2009-10-29,rio Paru,Valeria Machado,Tarrafa,,Clear
TRUE,,5635,UFAM,CTGA,1,,Other material,"Mylossoma duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,,"Cuvier, 1818",Pacu manteiga,,"Machado, V.",WGS84,-4.3601,-70.21138,South America,BR,Brazil,Amazonas,Solimões,2010-01-05,"rio Javari, alto Solimões",Valeria Machado,Rede de espera,,White
TRUE,,5636,UFAM,CTGA,1,PreservedSpecimen,Other material,"Mylossoma duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,,"Cuvier, 1818",Pacu manteiga,,"Machado, V.",WGS84,-4.3601,-70.21138,South America,BR,Brazil,Amazonas,Solimões,2010-01-05,"rio Javari, alto Solimões",Valeria Machado,Rede de espera,,White
FALSE,,5637,UFAM,CTGA,1,,Other material,"Mylossoma duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,,"Cuvier, 1818",Pacu manteiga,,"Machado, V.",WGS84,-4.3601,-70.21138,South America,BR,Brazil,Amazonas,Solimões,2010-01-05,"rio Javari, alto Solimões",Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 054774,15246,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus nigrolineatus, Ota, Machado, Collins, Andrade, Farias & Hrbek, 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,sp nova,"Ota, Machado, Collins, Andrade, Farias & Hrbek, 2019",Pacu,possible new species,"Machado, V.",WGS84,-3.68763,-59.95036,South America,BR,Brazil,Amazonas,Madeira,2014-12-22,"lago do Tracajá, Paraná do Mamori, interfluvio Purus - Madeira",Valeria Machado,Rede de espera,,White
TRUE,INPA-ICT 054774,15247,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus nigrolineatus, Ota, Machado, Collins, Andrade, Farias & Hrbek, 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,sp nova,"Ota, Machado, Collins, Andrade, Farias & Hrbek, 2019",Pacu,possible new species,"Machado, V.",WGS84,-3.68763,-59.95036,South America,BR,Brazil,Amazonas,Madeira,2014-12-22,"lago do Tracajá, Paraná do Mamori, interfluvio Purus - Madeira",Valeria Machado,Rede de espera,,White
